id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
water content	-0.2012	-0.8359	4	261	926	2008.305668
water depth	0.8598	-0.649	4	296	1308	2007.9
water flow	0.211	-0.7456	4	347	1394	2008.849765
water level	-0.2621	-0.9327	1	208	620	2008.961538
water masses	1.2501	5e-04	2	294	1312	2008.184401
water properties	0.5999	-0.4775	2	175	520	2009.563291
water resources	-0.777	0.1078	1	270	954	2013.543269
water table	-0.4034	-1.2855	4	140	434	2007.419689
water temperature	0.7578	-0.4827	2	248	882	2008.738971
watersheds	-0.1786	0.4985	3	189	512	2010.799687
wave	0.4598	-0.5816	2	728	5224	2008.774981
waveform	-0.2558	-0.7489	1	507	3134	2009.117166
wavelength	-0.6221	-0.5636	1	192	496	2006.776718
wavelet	-0.938	-0.6108	1	188	566	2011.090379
weather	-0.3505	0.4887	3	874	9334	2009.837145
weight	0.0074	-0.9799	4	201	564	2006.661831
west greenland	0.7318	0.0232	2	152	414	2004.037736
wetness	-0.9413	-0.3656	1	235	764	2010.75
white	-0.4153	0.6858	5	193	604	2007.871587
wind	0.4457	0.3529	2	781	6278	2008.553573
window	-0.606	-0.5751	1	212	568	2010.073654
winter	0.303	0.0924	2	1135	18148	2008.309773
winter precipitation	-0.3966	0.9579	5	201	672	2010.462094
winter season	-0.0937	-0.5321	1	284	874	2009.407595
wintertime	0.7704	-0.8229	2	264	946	2009.628342
work	-0.2474	-0.0729	1	772	5658	2010.485608
world	-0.0172	0.3587	1	738	5580	2009.680768
worldwide	-0.9305	-0.2452	1	211	634	2011.221441
wrf	-0.6305	0.5869	3	145	400	2014.850575
yield	0.285	-0.6532	4	336	1332	2007.793478
young	1.1955	0.1279	2	195	618	2008.610592
yukon	-0.7681	-0.3253	1	279	960	2008.592034
zemlya	-0.3118	1.226	2	283	1364	2007.96
zone	0.0693	-0.2113	4	1152	19194	2007.975076
