id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
tree line	0.0562	-0.8579	2	242	752	2008.50625
treeline	-0.4206	-0.5305	2	292	1090	2007.675115
trees	-0.0415	-0.3043	2	606	3710	2009.293127
trends	-0.4332	0.0691	4	1257	23810	2009.691924
tributaries	0.4935	-1.0781	2	171	524	2008.939024
tropics	-0.5087	0.6672	4	168	466	2009.002973
trough	0.2779	-0.026	2	722	4416	2008.165586
tundra	0.4212	0.2987	3	1375	31306	2009.070476
tundra ecosystems	0.6201	0.9177	3	442	2500	2011.284091
tundra vegetation	0.3266	-0.4949	2	193	514	2010.853933
tunnel	0.473	-0.1397	2	150	408	2008.489933
turbidity	0.1747	-0.9199	2	168	450	2006.591633
turbulence	-0.3302	0.6327	3	149	412	2008.098326
turnover	0.5683	0.737	3	493	2772	2008.839506
tussock	0.7117	0.6172	3	323	1200	2006.0875
twentieth century	-1.0001	0.0363	4	186	528	2010.49537
types	0.0237	0.2474	3	1272	20422	2008.677962
uk	-0.6502	1.1558	4	233	922	2008.548159
uncertainty	-0.4352	0.4683	1	1116	15550	2011.023214
unconformity	0.669	-0.7871	2	294	1046	2006.891266
university	-0.3442	-0.2075	1	389	1386	2007.852518
upland	0.4453	-0.4163	2	710	4970	2008.381857
uplift	-0.2066	-0.9794	2	219	668	2006.856502
uptake	0.5228	0.8772	3	594	4496	2008.324314
usa	0.4548	-7e-04	3	705	4694	2008.230569
utilization	0.1782	0.118	3	477	1996	2009.166837
validation	-0.9835	0.2418	1	679	4942	2010.014759
valley	-0.2114	-0.6874	2	758	5532	2008.373746
values	-0.0794	0.3342	1	1307	21908	2008.134938
variability	-0.1974	0.1052	1	1376	31952	2009.910572
variance	-0.1381	0.8381	1	393	1586	2008.262238
variations	-0.225	0.1707	4	1364	31266	2008.23722
vascular	0.6072	0.9076	3	195	528	2008.657068
vascular plants	0.5018	1.0619	3	173	486	2009.185446
vector	-0.3301	-0.546	1	287	924	2009.067811
vegetation	0.0991	0.2498	2	1439	40422	2009.373552
vegetation changes	0.3191	0.2598	2	209	606	2010.385417
vegetation dynamics	0.6764	0.4615	2	292	992	2012.555556
vegetation types	0.2064	0.7155	3	459	2448	2009.833948
veins	0.6866	-0.9369	2	177	540	2006.863344
velocity	-0.5642	-0.2777	1	454	1924	2008.229763
verification	-1.0959	-0.3346	1	266	876	2010.208038
vertical	0.388	-0.018	3	293	1000	2006.365209
vertical distribution	0.4099	0.0598	3	417	1858	2007.890774
vertical profiles	0.0406	0.6943	3	308	1050	2007.685761
volume	-0.118	-0.7295	1	837	6934	2008.390878
vulnerability	0.199	0.2483	1	805	6068	2012.434676
warm period	0.6076	-0.5044	2	185	468	2009.606838
warming	0.0718	0.3562	4	1491	49534	2011.01791
warmth	-0.078	0.3574	4	189	530	2009.851931
water	0.0599	-0.17	2	1557	72944	2008.522927
water availability	-0.0961	0.0393	1	241	744	2010.844898
water balance	0.0786	-0.4763	2	537	3218	2009.254717
water bodies	-0.44	-0.5972	1	613	3822	2010.393162
water chemistry	0.966	-0.4944	3	387	1688	2008.41573
water column	1.0457	0.1085	3	405	2064	2007.355227
water content	-0.2801	0.3649	4	661	4268	2008.305668
water depth	-0.1567	-0.9475	1	274	1002	2007.9
water flow	-0.2754	-0.6216	4	340	1444	2008.849765
water level	0.2161	-0.6299	2	475	2106	2008.961538
water quality	0.1522	-1.0512	2	219	662	2010.330144
water resources	-1.0622	-0.0162	4	337	1354	2013.543269
water samples	0.9995	-0.4307	3	216	596	2009.050998
water table	0.4767	0.9206	3	343	1484	2007.419689
water temperature	0.5412	-0.3716	3	289	1008	2008.738971
water vapor	-0.8521	-0.5075	4	150	434	2007.552846
watersheds	0.1799	-0.6065	2	766	6224	2010.799687
wave	-0.6685	-0.3696	1	414	1614	2008.774981
weather	-0.3702	0.0288	4	819	5836	2009.837145
weather conditions	-0.2251	0.7717	1	200	602	2010.590909
web	0.6337	0.0606	3	159	416	2010.420063
weight	0.7547	0.2271	3	289	850	2006.661831
well	-0.838	-0.6417	1	239	722	2008.243446
wetlands	0.0756	0.1041	1	1116	15338	2009.706852
wetness	-0.642	0.0537	1	477	2194	2010.75
wildfire	0.3439	0.4123	5	540	3580	2013.150602
wildlife	0.0011	-0.5803	2	427	1826	2011.223022
wind	-0.4509	0.0246	1	588	3066	2008.553573
winter	-0.3399	-0.1504	4	1208	22270	2008.309773
winter precipitation	0.3058	-0.6642	2	303	1102	2010.462094
winter season	-0.1982	1.0675	3	158	458	2009.407595
winter temperatures	0.1814	-0.9842	2	162	444	2008.816038
wintertime	-0.4951	0.5962	4	225	680	2009.628342
wood	0.4306	-0.4624	2	258	686	2008.080058
work	0.1477	-0.1618	1	825	5760	2010.485608
world	-0.4176	0.3933	1	716	4726	2009.680768
x-ray	0.977	0.2685	3	186	514	2009.533047
yakutia	0.3256	-0.5103	2	527	3006	2010.379464
yangtze	-0.898	0.5013	4	308	1314	2012.048583
yellow	-1.062	0.298	4	446	3190	2012.707006
yield	0.6256	-0.266	2	335	1156	2007.793478
young	-0.0049	-0.3195	1	173	418	2008.610592
yukon	0.1385	-0.7292	2	905	8666	2008.592034
yukon territory	0.2123	-0.8677	2	398	1702	2006.045627
zonation	-0.9071	0.3077	4	286	1076	2005.66537
zone	-0.1853	-0.335	2	1307	24324	2007.966537
